Usuario,Id Usuario,Numero seguidores,Numero seguidos,descripción del perfil,Texto,Id Tweet,Likes,Retweets,Fecha,Tipo,Localizacion,Objetivo,Fuente,Usuario original
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @cnnbrk: Putin may face consequences, but U.S. won’t go to “war” with Russia over Ukraine, Defense Secretary Hagel says. http://t.co/gIH…",507263015465795584,0,328,2014-09-03 20:25:02+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,cnnbrk
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @BLNadeau: I'm a Character in the Amanda Knox-Inspired Movie 'The Face of an Angel' http://t.co/WTWzt3Ah3T via @BLNadeau,507108275222216704,0,13,2014-09-03 10:10:09+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,BLNadeau
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Sad crisis in Ukraine has overshadowed the grim 10th anniversary of Beslan. I still have nightmares about covering it.,506507174148071424,6,14,2014-09-01 18:21:35+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Wouldn't a deal allowing #russia to retain influence in #Ukraine be better than horror of conflict? http://t.co/8PHyZzcvMV,506505986052718592,1,0,2014-09-01 18:16:52+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Do we really want to risk war over #ukraine?  http://t.co/uEBPjMtneg,506492992497418240,1,4,2014-09-01 17:25:14+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Watch Sarmad, one of most vivacious, thoughtful people I've known. RIP
http://t.co/YSY5lSgwtV",506439245989695488,3,2,2014-09-01 13:51:40+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Putin doorstepped by BBC in Siberia
https://t.co/qFDwARhU3I",506418659783614464,2,7,2014-09-01 12:29:51+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @APUkraine: President of Ukraine Petro #Poroshenko has a meeting with President of Russia @KremlinRussia_E Vladimir Putin,504336857426305025,0,48,2014-08-26 18:37:31+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,APUkraine
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @PaulaChertok: A punch, a selfie, a plane. Fine attention to detail :)
Hope/Just Desserts vs Reality http://t.co/fIOfuCJVZD #Putin #Russ…",504271079519846400,0,10,2014-08-26 14:16:08+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,PaulaChertok
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Awkward Minsk moment #russia #ukraine http://t.co/lqspzdzI0x,504250195769827328,10,32,2014-08-26 12:53:09+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Latest Russian military exercises included test firing of BUK S300 anti aircraft system. They need practice? 
http://t.co/8BEPzsjeb5",504234513871163392,1,7,2014-08-26 11:50:50+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Poster at Tel Aviv airport as I leave http://t.co/BLxXCrXgQG,497739326982479872,4,22,2014-08-08 13:41:17+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @IDFSpokesperson: In response to the renewal of rocket fire by Gaza terrorists at Israel, we are striking terror sites in Gaza.",497650458027360256,0,373,2014-08-08 07:48:09+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,IDF
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @vausecnn: IDF says responding to ""Hamas' bad decision"" to break ceasefire. Israel agreed to extend unconditionally.",497650433226461184,0,7,2014-08-08 07:48:03+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,vausecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Israel military says ""will continue to strike Hamas, its infrastructure, its operatives and restore security for State of Israel"" #Gaza",497650165969612801,2,4,2014-08-08 07:47:00+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#BREAKING First large explosion in gaza city... israeli fighter jet over head #CNN,497645756279709696,8,56,2014-08-08 07:29:28+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"IDF: Since 08:00, at least 18 rockets launched from #Gaza. 2 intercepted over Ashkelon, 14 hit open areas while 2 landed short of Israel.",497635548069396481,2,8,2014-08-08 06:48:54+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Ceasefire over. #Israel says 10 rockets fired from #gaza this am.,497617874975195137,1,10,2014-08-08 05:38:41+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#BREAKING Israeli military says rocket from #gaza intercepted over Ashkelon in Southern #Israel,497610760466759680,0,6,2014-08-08 05:10:25+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,These #Russia sanctions on tasty foods may lead to flourishing black market in Moscow.,497309486995243008,3,6,2014-08-07 09:13:15+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @RT_com: DETAILS: #Russia bans fruit, vegetable, meat, fish, dairy imports from US, EU, Australia, Canada, Norway http://t.co/nprze79nE3",497299451330179072,0,151,2014-08-07 08:33:23+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,RT_com
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Destruction of peace process has forced #Palestinians into arms of #Hamas 
http://t.co/qV8R4P5Qwc",497268358983999488,4,5,2014-08-07 06:29:50+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Israeli official offers ""unconditional"" extension of 72-hour truce in #Gaza.
http://t.co/zTklot0Hh4",497252689764708352,0,2,2014-08-07 05:27:34+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @BBCSteveR: A Russian senator quoted in today's Kommersant: ""Whisky, French wine &amp; Greek olives aren't a necessity. We can get by with v…",497251086626213888,0,136,2014-08-07 05:21:12+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,BBCSteveR
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @PosolAustralia: Hard to see some Russian supermarkets surviving ban on EU/US products, let alone Aust, Can, Jap, NZ.  @azbukavkusa I'm …",497245198662238208,0,5,2014-08-07 04:57:48+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,PosolAustralia
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#russia looks poised to invade #Ukraine and possibly ban cheese from Europe.,497062786997190657,0,5,2014-08-06 16:52:58+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @BBCSteveR: Kremlin food ban: does it mean no more English cheddar, German sausage or US chicken in my local store? Waiting for the list…",497062358196699138,0,12,2014-08-06 16:51:15+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,BBCSteveR
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @juliaioffe: Putin announces ban in food imports from Europe and U.S., Russian middle class and expat journos freak the fuck out. http:/…",497061847825408000,0,96,2014-08-06 16:49:14+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,juliaioffe
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @OliverBullough: Vedomosti reporting that wine won't be included in the sanctioned food stuffs. It's almost like France is doing somethi…,497052595878658050,0,19,2014-08-06 16:12:28+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,OliverBullough
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @RolandOliphant: Nice imported food is one of the perks of Putin's social contract with the Russian public. I can't believe he's really …,497052200099934208,0,28,2014-08-06 16:10:53+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,RolandOliphant
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @PhilBlackCNN: Russia retaliates. Putin signs decree banning/restricting food and agricultural products from countries sanctioning Russi…,497048306799755264,0,17,2014-08-06 15:55:25+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,PhilBlackCNN
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @WE_LOVE_ISRAEL_: @mchancecnn regardless any child's death is a tragedy, let's hope the ceasefire continues to prevent further losses on…",496737094434177025,0,2,2014-08-05 19:18:46+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,WE_LOVE_ISRAEL_
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Those figures from Palestinian health ministry.,496726764316418048,2,2,2014-08-05 18:37:44+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,1875 Palestinians killed and over 9500 injured. 430 of the dead are children. 239 of them are women. 38 were killed in UN safe compounds.,496726652441751552,5,63,2014-08-05 18:37:17+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,One moral question posed by bloodshed in #gaza - if civilians are used as human shields (as #israel says) should you attack anyway?,496722129295925248,6,20,2014-08-05 18:19:18+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Back in 2002, I reported on rise of Hamas from #Gaza. Just found old piece! Worth look just to see how young I look http://t.co/bq6Ib9xFGp",496716755683667968,1,1,2014-08-05 17:57:57+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @kimvinnell: UNICEF: at least 408 Palestinian children killed as a result of airstrikes and shelling by Israel aerial, naval and ground …",496710697284169728,0,31,2014-08-05 17:33:53+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,kimvinnell
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#gaza ceasefire appears to holding. But in #ukraine conflict may be entering a new dangerous phase. #Russia,496678474979872768,1,6,2014-08-05 15:25:50+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Sanctions on #Russia always risky. Now #kremlin mulls sanctions of its own.   http://t.co/PduRsBQlFK,496611650397425664,0,1,2014-08-05 11:00:18+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"Spokesman for #Israel tells me if #gaza ceasefire holds, will send delegation to Cairo for talks on extension",496554457656991746,3,9,2014-08-05 07:13:02+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Ceasefire in #gaza appears to be holding so far. #Israel,496540041532162048,0,5,2014-08-05 06:15:45+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,One of last rockets fired from #gaza ahead of ceasefire hits Palestinian town of Beit Sahur in West Bank.,496534105480523776,1,7,2014-08-05 05:52:10+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#israel media reporting that at least 10 rockets have been fired from #gaza minutes before ceasefire starts,496518907017310208,3,6,2014-08-05 04:51:47+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Israel military says completed demolition of 32 tunnels in #Gaza, withdrawing troops, ahead of ceasefire.",496516359359303680,63,118,2014-08-05 04:41:39+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @andersoncooper: Israeli police report man on motorcycle opened fire on Israeli on a roadway near Hebrew University in Jerusalem,496290136011706368,0,118,2014-08-04 13:42:43+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,andersoncooper
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @MickyRosenfeld: Tractor at scene of terrorist attack in Jerusalem after terrorist shot. Area closed off. Police units at scene http://t…,496255996835024897,0,50,2014-08-04 11:27:04+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,MickyRosenfeld
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @cnni: EXCLUSIVE: The leader of Hamas’ political wing tells CNN a cease-fire must include the end of a blockade of Gaza. http://t.co/sMr…,496149476961427456,0,162,2014-08-04 04:23:48+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,cnni
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @MarkGaleotti: Decision time as #Ukraine govt forces encircle #Donetsk; will #Putin feel can allow Kyiv to win mil victory or will overt…,496142809234427904,0,29,2014-08-04 03:57:18+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,MarkGaleotti
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"US AMB TO UN CALLS #ISRAELI STRIKE NEAR UN SCHOOL ""HORRIFYING"" #Gaza",496108709643563009,4,6,2014-08-04 01:41:48+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,RT @AmbassadorPower: My statement on today’s strike outside a UN school in Rafa: http://t.co/8KMhSkcNV0,496108318931582978,0,148,2014-08-04 01:40:15+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,AmbPower44
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"RT @StateDept: US calls for a full, prompt investigation of Rafah incident as well as the recent shelling of other UNRWA schools. http://t.…",496078560034316288,0,241,2014-08-03 23:42:00+00:00,Retweet,Sin ubicación,Sin target,Twitter Web Client,StateDept
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,"#Hamas tells local Pal TV truce is ""one-sided"" and that #israel only doing it to cover up their crimes. Doesn't bode well.",496070428595871744,2,8,2014-08-03 23:09:41+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,Humanitarian pause because pop. in #gaza need to have humanitarian needs met -- #israel defense official,496065492160102400,1,2,2014-08-03 22:50:04+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
mchancecnn,45536687,84726,1591,CNN Senior International Correspondent,#BREAKING #israel announces humanitarian pause to military ops in #gaza,496057791875145729,2,3,2014-08-03 22:19:28+00:00,Tweet,Sin ubicación,Sin target,Twitter Web Client,mchancecnn
